
Generation : 0
[-6.6737415407587175, 8.66084437313512, -2.2507510794823338, -8.292626398173281, 6.222149380910135, 3.5372418303603474, -8.101317168392342, 4.314420915022481, -0.30224437165675155, -9.57595645489127, 7.2328920341800504]
[2.234946101618627, 9.612982459703908, 6.714058475914676, -4.395322150901095, -8.62704391826625, -6.065767351190942, 8.244518627443956, -3.826414623570109, 5.523363785516672, 8.736906149567243, -8.189031262196792]
[-3.8871338762386154, 7.731473686619637, -1.692711923166442, 0.7385165567561796, 8.343683346093854, 9.625831499920764, 4.466248437851021, -9.532092578061114, 0.5581037851800659, 6.168918290554423, -2.453983478431258]
[8.062047602936339, -7.007673709022022, -9.612152141207716, -7.168272112979328, -9.932320583695187, 2.9930744845205464, -0.8853642704746925, 8.600926547620006, 0.9077005904023636, -9.984621764640021, 5.8064985510487706]
[-8.590856137903325, 6.925306667453587, 4.27160789320515, -7.7317908793371215, 1.7710886236087475, 7.236740717493603, 7.672468737284934, 0.3325843624627929, 9.433105341791112, -5.787425801360248, 2.5341693492660973]
[-8.578833228314355, -3.3425752898842154, 7.674449847259666, -5.7650517328393835, 9.771473949378787, -8.851556717512942, -1.8364121826345166, 4.797279979111664, 7.1940215991164145, 1.2759290955589542, -7.664684620348492]
[-1.2986026605489354, -5.342820520472906, 2.7950216959721974, 1.5015173658380156, 6.5167451396476, -9.802313835107883, 7.633779786864647, -9.13492711957953, 1.320369310109566, 1.9397678638777123, 4.526421982534609]
[-2.6405897613312934, 3.8655554163245114, 0.5055476625675244, 5.283990590161231, -0.9898788906259206, -5.539677347544771, 1.7375798928427635, 7.74097829261272, 5.510917319880553, 6.83264091400472, 3.8783144809891805]
[-2.7314664606333583, 3.8148548887938194, 6.93918882067123, 4.454528656653951, -3.588312725245255, 3.8551675167394315, -9.658941905919905, -0.9269615501492225, -2.223599180656082, 8.3898007855163, -8.933009706367834]
[-3.571086171418898, 7.058451476494952, 0.6969785980851047, -3.1269683984356718, -6.808052274814218, -9.34909706807279, -9.903448956141625, -9.90827710647164, 7.933269209774156, 0.5611373572322229, -7.324816315686076]
[3.7610408331809886, -9.65512551693613, 7.589298756579449, -2.0984868976655786, -9.08485556475746, 8.481736385179058, -7.278052184709343, -4.374099003503565, 2.3227190924961434, 9.589133031208206, -6.985438194292806]
[-0.5098975565322768, 5.687337802299945, 9.379256963454846, 8.624354119360124, 0.9813800806496928, 7.0205842574540895, -7.862567330709549, -7.01367867545577, 5.4731607023084, -7.742130740206954, -2.4004922290733433]
